PTM#,Final determination,genetic match/notes,Determination in the field,Vial in Martone Lab?,Extracted?,Date of Extraction,PCR date (psbA),psbA sequence?,PCR date (CO1),CO1 sequence?,PCR date (rbcL),RbcL sequence?,SSU sequence?,Red/Coralline/Green/Brown,Locality,Date Collected,Notes,Accession #,Missing accession,Habitat,Fragments available?,Latitude,Longitude,Main Collector,Other collectors,Determiners
628,Johansenia macmillanii,NA,Johansenia sp. ?,NA,yes 30viv13,10/1/2013,1V13,x(KH),NA,NA,NA,NA,NA,Coralline,Botany Bay,NA,assumed male because axial conceptacles observed macroscopically,A89960,NA,low pool,NA,NA,NA,NA,NA,NA
629,Corallina sp. 1frondescens,NA,Corallina officinalis,NA,yes 30viv13,10/1/2013,1V13,x(KH),NA,NA,NA,NA,NA,Coralline,Botany Bay,NA,recorded as bisporangial - but photo looks like a female,A89961,NA,mid pool,NA,NA,NA,NA,NA,NA
630,Lithothamnion phymatodeum,NA,Lithothamnion phymatodeum,NA,yes 30viv13,10/1/2013,1V13; 15i14,x(KH),NA,NA,NA,NA,NA,NA,Botany Bay,NA,unknown life stage,A89962,NA,low surge,NA,NA,NA,NA,NA,NA
631,Pseudolithophyllum sp.19muricatum,for phylogeny,Pseudolithophyllum whidbeyense,NA,yes 30viv13,10/1/2013,1V13,x(KH),8v15,X (CJ),NA,X (CJ),NA,Coralline,Botany Bay,NA,appears tetrasporangial,A89963,NA,low surge,NA,NA,NA,NA,NA,NA
632,Neopolyporolithon reclinatum,need rev,Clathromorphum sp.,NA,yes 30viv13,10/1/2013,1V13; 15i14 (failed),x(KH),NA,NA,NA,NA,NA,Coralline,Botany Bay,NA,tetrasporangial,A89964,NA,low pool,NA,NA,NA,NA,NA,NA
633,Pseudolithophyllum sp. 19muricatum,rbcL and psbA reverse,Pseudolithophyllum whidbeyense,NA,yes 30viv13,10/1/2013,1V13,x(KH),8v15,X (CJ),NA,X (CJ),NA,Coralline,Botany Bay,NA,vegetative,A89965,NA,low surge,NA,NA,NA,NA,NA,NA
634,Bossiella plumosa,for phylogeny?,Bossiella plumosa ?,NA,yes 30viv13,10/1/2013,1V13; 15i14,x(KH),NA,X (July 2014) CJ,NA,NA,NA,Coralline,Botany Bay,NA,bisporangial,A89966,NA,low surge,NA,NA,NA,NA,NA,NA
635,Bossiella plumosa,NA,Bossiella plumosa ?,NA,yes 30viv13,10/1/2013,1V13 (failed); 15i14,x(KH),NA,X (July 2014) CJ,NA,NA,NA,Coralline,Botany Bay,NA,bisporangial,A89967,NA,low surge,NA,NA,NA,NA,NA,NA
636,Bossiella reptans,try rbcl,Bossiella reptans,NA,yes 30viv13,10/1/2013,1V13; 15i14,x(KH),NA,NA,NA,NA,NA,Coralline,Botany Bay,NA,tetrasporangial,A89968,NA,low surge,NA,NA,NA,NA,NA,NA
637,Johansenia macmillanii,NA,Bossiella frondifera ?,NA,yes 30viv13,10/1/2013,1V13,x(KH),NA,NA,NA,NA,NA,Coralline,Botany Bay,NA,gameteophyte,A89969,NA,low surge,NA,NA,NA,NA,NA,NA
638,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,RNA sequence collected,A89970,NA,mid intertidal pools,NA,NA,NA,NA,NA,NA
639,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,conceptacles in tube A,A89971,NA,mid pools,NA,NA,NA,NA,NA,NA
640,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89972,NA,mid pools,NA,NA,NA,NA,NA,NA
641,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89973,NA,mid pools,NA,NA,NA,NA,NA,NA
642,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89974,NA,mid pools,NA,NA,NA,NA,NA,NA
643,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89975,NA,mid pools,NA,NA,NA,NA,NA,NA
644,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89976,NA,mid pools,NA,NA,NA,NA,NA,NA
645,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89977,NA,mid pools,NA,NA,NA,NA,NA,NA
646,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89978,NA,mid pools,NA,NA,NA,NA,NA,NA
647,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89979,NA,mid pools,NA,NA,NA,NA,NA,NA
648,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89980,NA,mid pools,NA,NA,NA,NA,NA,NA
649,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89981,NA,mid pools,NA,NA,NA,NA,NA,NA
650,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89982,NA,mid pools,NA,NA,NA,NA,NA,NA
651,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89983,NA,mid pools,NA,NA,NA,NA,NA,NA
652,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89984,NA,mid pools,NA,NA,NA,NA,NA,NA
653,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89985,NA,mid pools,NA,NA,NA,NA,NA,NA
654,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89986,NA,mid pools,NA,NA,NA,NA,NA,NA
655,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89987,NA,mid pools,NA,NA,NA,NA,NA,NA
656,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89988,NA,mid pools,NA,NA,NA,NA,NA,NA
657,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89989,NA,mid pools,NA,NA,NA,NA,NA,NA
658,NA,for RNA,Calliarthron tuberculosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bluestone Point, Bamfield",NA,for RNA,A89990,NA,mid pools,NA,NA,NA,NA,NA,NA
659,NA,no  more DNA,Bossiella dichotoma,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, North Beach Boulders",NA,"was PTM 515b, however no accession, new #",A89991,NA,"mid intertidal, on rock",NA,NA,NA,NA,NA,NA
660,Corsp2TAS_Arthrocardia,match to GWS022470Corsp2TAS_Arthrocardia,Corallina caespitosa,NA,Yes; 19xii13,NA,15i15,NA,NA,NA,NA,NA,NA,Coralline,"Clovelly Beach, Australia",NA,from Jan Slapeta,A89992,NA,no info given,NA,NA,NA,NA,NA,NA
661,Amphsp1TAS,match to GWS016546Amphsp1TAS,Corallina caespitosa,NA,Yes; 19xii13,NA,15i15,NA,NA,NA,NA,NA,NA,Coralline,"Clovelly Beach, Australia",NA,from Jan Slapeta,A89993,NA,no info given,NA,NA,NA,NA,NA,NA
662,GWS Amphsp1TAS.. corallina caespitosa????,match to GWS016546Amphsp1TAS - needs forward,Amphiroa sp.,NA,Yes; 19xii13,NA,15i15,NA,NA,NA,NA,NA,NA,Coralline,"Clovelly Beach, Australia",NA,from Jan Slapeta,A89994,NA,no info given,NA,NA,NA,NA,NA,NA
663,Corallina caespitosa,NA,Corallina caespitosa,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Clovelly Beach, Australia",NA,from Jan Slapeta,A89995,NA,no info given,NA,NA,NA,NA,NA,NA
664,NA,NA,Sarcodiotheca sp.,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Hakai, Maey Island",NA,error; needed to assign new #; check voucher for vial (sent in for accession?),A89996,NA,"subtidal, 3m",NA,NA,NA,NA,NA,NA
665,Spongites tumidum,Corallinac sp. 10BCcrust (CO1),Lithophyllum sp.,NA,Yes 6xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,unknown life stage,A91432,NA,mid on rock with Hildenbrandia,Yes,NA,NA,NA,NA,NA
666,Spongites tumidum,NA,Leptophytum sp?,NA,Yes 6xii13,NA,13xii13,x(KH),8i14 failed,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,unknown life stage,A91433,NA,mid on rock,Yes,NA,NA,NA,NA,NA
667,Spongites tumidum,NA,Leptophytum sp?,NA,Yes 6xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,tetrasporophyte,A91434,NA,mid on rock,NA,NA,NA,NA,NA,NA
668,Spongites decipiens,Corallinac sp. 5ATcrust (CO1),Lithophyllum sp.,NA,Yes 6xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,unknown life stage,A91435,NA,mid on rock,NA,NA,NA,NA,NA,NA
669,Pseudolithophyllum sp. 1whidbeyense,NA,Pseudolithophyllum whidbeyense,NA,Yes 6xii13,NA,13xii13,x(KH),8i14,X (CJ),NA,X (CJ),NA,Coralline,Brady's Blowhole channel #1,NA,tetrasporophyte,A91384,NA,mid in pool,NA,NA,NA,NA,NA,NA
670,Lithothamnion phymatodeum,NA,Lithothamnion sp.,NA,Yes 6xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,bisporangial,A91436,NA,mid-low in pool with sand on rock,NA,NA,NA,NA,NA,NA
671,Pseudolithophyllum sp. 1whidbeyense,NA,Pseudolithophyllum whidbeyense,NA,Yes 6xii13,NA,13xii13,x(KH),8i14,X (CJ),NA,X (CJ),NA,Coralline,Brady's Blowhole channel #1,NA,tetrasporophyte,A91385,NA,low surge channel on rock,Yes,NA,NA,NA,NA,NA
672,Lithothamnion phymatodeum,NA,Mesophyllum sp?,NA,Yes 6xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,unknown life stage,A91437,NA,low surge channel on rock,Yes,NA,NA,NA,NA,NA
673,Spongites decipiens,NA,Lithophyllum sp.,NA,Yes 9xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,NA,no voucher,NA,"low surge channel on rock, on boulder",NA,NA,NA,NA,NA,NA
674,Lithophyllum sp. 1,Corallinac sp. 12BCcrust (CO1),Mauve crust,NA,Yes 9xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,tetrasporangial,A91438,NA,low on rock,NA,NA,NA,NA,NA,NA
675,Lithothamnion phymatodeum,NA,Mesophyllum sp?,NA,Yes 9xii13,NA,13xii13,x(KH),8i14 failed,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,tetrasporangial,A91439,NA,low on rock,Yes,NA,NA,NA,NA,NA
676,Melobesia sp.2,Melobesia sp.2,Melobesia sp.,NA,Yes 9xii13,NA,13xii13,x(KH),8i14 failed,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,unknown,A91440,NA,low intertidal on rock,Yes,NA,NA,NA,NA,NA
677,Melobesia sp.2,Melobesia sp.2,Melobesia sp.,NA,Yes 9xii13,NA,13xii13,x(KH),8i14 failed,NA,NA,NA,NA,Coralline,Brady's Blowhole channel #1,NA,NA,A91441,NA,low intertidal on rock,Yes,NA,NA,NA,NA,NA
678,Pseudolithophyllum sp.2whidbeyense,NA,Lithophyllum sp.,NA,Yes 9xii13,NA,13xii13,x(KH),"8i14 failed, 8v15",X (CJ),NA,X (CJ),NA,Coralline,"Brady's Blowhole, exposed point",NA,tetrasporangial,A91386,NA,"low intertidal, exposed",NA,NA,NA,NA,NA,NA
679,Leptophytum lamellicola,Corallinac sp. 17BCcrust (CO1),Mesophyllum sp.,NA,Yes 9xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,"Brady's Blowhole, exposed point",NA,tetrasporangial,A91442,NA,"low intertidal, exposed",NA,NA,NA,NA,NA,NA
680,Leptophytum lamellicola,NA,Lithophyllum sp.,NA,Yes 9xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,"Brady's Blowhole, exposed point",NA,unknown life stage,A91443,NA,low in pool,NA,NA,NA,NA,NA,NA
681,NA,messy sequence. gave up,Pseudolithophyllum sp.,NA,Yes 13xii13,NA,13xii13; 15i14,NA,8i14 failed,NA,NA,NA,NA,Coralline,"Brady's Blowhole, exposed point",NA,female?,A91444,NA,low in pool,Yes,NA,NA,NA,NA,NA
682,Pseudolithophyllum sp. 19muricatum,NA,Spongites tumidum?,NA,Yes 13xii13,NA,13xii13,x(KH),"8i14, 8v15",X (CJ),NA,X (CJ),NA,Coralline,"Brady's Blowhole, exposed point",NA,carposporangial,A91387,NA,mid/low on rock,Yes,NA,NA,NA,NA,NA
683,Pseudolithophyllum sp. 1whidbeyense,NA,Pseudolithophyllum whidbeyense,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,X (CJ),NA,X (CJ),NA,Coralline,"Brady's Blowhole, exposed point",NA,carposporangial,A91388,NA,mid on rock,Yes,NA,NA,NA,NA,NA
684,Pseudolithophyllum sp. 1whidbeyense,NA,Lithophyllum sp.,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,X (CJ),NA,X (CJ),NA,Coralline,"Brady's Blowhole, exposed point",NA,tetrasporangial,no voucher,NA,low in pool,NA,NA,NA,NA,NA,NA
685,Lithophyllum sp. 1,Lithophyllum sp. 1,Mauve crust,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,"Brady's Blowhole, exposed point",NA,tetrasporangial,A91445,NA,low surge on rock,Yes,NA,NA,NA,NA,NA
686,Spongites tumidum,NA,Lithophyllum sp.,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,"Brady's Blowhole, 2nd surge channel",NA,tetrasporangial,no voucher,NA,mid- high on rock,NA,NA,NA,NA,NA,NA
687,Spongites tumidum,NA,Spongites tumidum?,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,"Brady's Cave, surge",NA,life stage unknown - looks like gamet based on flow data,no voucher,NA,"HIGH!, Brady's cave, on rock",NA,NA,NA,NA,NA,NA
688,Spongites tumidum,NA,Spongites tumidum?,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,"Brady's Cave, surge",NA,tetrasporangial,no voucher,NA,"HIGH!, Brady's cave, on rock",NA,NA,NA,NA,NA,NA
689,Spongites tumidum,NA,Spongites tumidum?,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,X (CJ),NA,NA,NA,Coralline,"Brady's Cave, surge",NA,tetrasporangial,A91446,NA,"HIGH!, Brady's cave, on rock",Yes,NA,NA,NA,NA,NA
690,Spongites tumidum,NA,Leptophytum sp?,NA,Yes 13xii13,NA,13xii13,x(KH),8i14,NA,NA,NA,NA,Coralline,"Scott's Bay, south end",NA,tetrasporangial,A91447,NA,"mid/low intertidal, by cobble",Yes,NA,NA,NA,NA,NA
691,NA,NA,Coralline crust,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,bleached and unable to scrape off rock,A91448,NA,not in LYB,Yes,NA,NA,NA,NA,NA
692,NA,NA,Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,NA,A91449,NA,not in LYB,Yes,NA,NA,NA,NA,NA
693,Neogoniolithon sp1WA,"match to GWS  Neogoniolithon sp1WA, match to  Neogoniolithon brassica-florida isolate ND94 GENBANK",Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,NA,A91450,NA,thin crust,Yes,NA,NA,NA,NA,NA
694,Lithophyllum sp.3,"no match GWS, match to PTM702b, 695, 701",Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,bumpy (!) crust,A91451,NA,not in LYB,Yes,NA,NA,NA,NA,NA
695,Lithophyllum sp.3,"match to 702b, 701, 694",Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mary Cove, Australia",NA,bumpy on rock w/ 696,A91452,NA,"smooth, on rock with 696",Yes,NA,NA,NA,NA,NA
696,Neogoniolithon sp1WA,match to GWS  Neogoniolithon sp1WA,Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mary Cove, Australia",NA,bumpy on rock w/ 695,A91453,NA,"bumpy, on rock with 695",Yes,NA,NA,NA,NA,NA
697,coralline crust unknown1,"match to 702a, 700, no match on blast",Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,NA,A91454,NA,not in LYB,NA,NA,NA,NA,NA,NA
698,NA,NA,Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mary Cove, Australia",NA,NA,A91455,NA,not in LYB,Yes,NA,NA,NA,NA,NA
699,NA,NA,Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mary Cove, Australia",NA,NA,A91456,NA,not in LYB,Yes,NA,NA,NA,NA,NA
700,coralline crust unknown1,"match to 702a, 697 no match on blast",Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,NA,A91457,NA,not in LYB,Yes,NA,NA,NA,NA,NA
701,Lithophyllum sp.3,"match to 694, 695, 702b",Coralline crust,NA,Yes 11iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Ricey Beach, Australia",NA,NA,A91458,NA,not in LYB,Yes,NA,NA,NA,NA,NA
702,NA,NA,Coralline crust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,NA,A91459,NA,not in LYB,Yes,NA,NA,NA,NA,NA
703,Metasp1WA_Metamastophora,match to GWS024557Metasp1WA_Metamastophora,Metamastophora flabellata,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Little Salmon Bay, Australia",NA,NA,A91460,NA,not in LYB,Yes,NA,NA,NA,NA,NA
704,unknown,"good sequence? - no match, NO MATCH ON BLAST",corallinoid #1,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mary Cove, Australia",NA,NA,A91461,NA,not in LYB,NA,NA,NA,NA,NA,NA
705,coralline crust unknown2,"good sequence - match to 706, match to GQ917712.1 on BLAST",corallinoid #2,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mary Cove, Australia",NA,NA,A91462,NA,not in LYB,NA,NA,NA,NA,NA,NA
706,coralline crust unknown2,good sequence - match to 705 match to GQ917712.1 on BLAST,corallinoid #3,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,Geordie Bay,NA,NA,A91463,NA,not in LYB,NA,NA,NA,NA,NA,NA
707,Neogoniolithon sp1WA,match to GWS  Neogoniolithon sp1WA - no voucher,coralline crust,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Ricey Beach, Australia",NA,no voucher,no voucher,NA,not in LYB,NA,NA,NA,NA,NA,NA
708,Lithothamnion sp.4,no match,coralline crust,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Ricey Beach, Australia",NA,no voucher,no voucher,NA,not in LYB,NA,NA,NA,NA,NA,NA
709,NA,NA,Metagoniolithon chara,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Carnac Island, Australia",NA,#1,A91464,NA,"subtidal, 10ft; epiphytic on seagrass",NA,NA,NA,NA,NA,NA
710,Metasp1WA_Metagoniolithon,match to GWS GWS024395Metasp1WA_Metagoniolithon,Metagoniolithon chara,NA,Yes 13iii14,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Carnac Island, Australia",NA,#2,A91465,NA,"subtidal, 10ft; epiphytic on seagrass",NA,NA,NA,NA,NA,NA
711,Metasp1WA_Metagoniolithon,"99% match on BOLD, 94% match to Corallinales sp. (FJ361535.1),",Metagoniolithon chara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Carnac Island, Australia",NA,"#3
",A91466,NA,"subtidal, 10ft; epiphytic on seagrass",Yes,NA,NA,NA,NA,NA
712,NA,NA,Metagoniolithon chara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Carnac Island, Australia",NA,#4,A91467,NA,"subtidal, 10ft; epiphytic on seagrass",Yes,NA,NA,NA,NA,NA
713,NA,NA,Metagoniolithon chara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Carnac Island, Australia",NA,#5,A91418,NA,"subtidal, 10ft; epiphytic on seagrass",NA,NA,NA,NA,NA,NA
714,Corallina vancouveriensis,for flow,Corallina vancouveriensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A91468,NA,"high intertidal, on rock",Yes,NA,NA,NA,NA,NA
715,Corallina vancouveriensis,for flow,Corallina vancouveriensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A91469,NA,"low intertidal, on rock",Yes,NA,NA,NA,NA,NA
716,Pseudolithophyllum sp.2whidbeyense,for flow,Coralline crust,NA,NA,NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A91389,NA,"low intertidal, on rock",Yes,NA,NA,NA,NA,NA
717,NA,for flow,Lithothamnion phymatodeum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A91470,NA,"low intertidal, on rock",Yes,NA,NA,NA,NA,NA
718,Lithophyllum sp. 1,"growing over other coralline crust , white margin",Lithophyllum sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,"growing over other coralline crust; looks like a button (popped off); white margin 
",A91471,NA,"low intertidal, on rock",NA,NA,NA,NA,NA,NA
719,Pseudolithophyllum sp.19muricatum,for flow,Coralline crust,NA,NA,NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Brady's Blowhole, Bamfield",NA,fow flow cytometry,A91390,NA,"low intertidal, on rock",NA,NA,NA,NA,NA,NA
720,NA,for flow,Coralline crust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,fow flow cytometry,A91472,NA,"low intertidal, on rock",NA,NA,NA,NA,NA,NA
721,Bossiella frondescens,for flow - for phylogeny,Bossiella frondescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,fow flow cytometry,A90725,NA,"high intertidal, pool",NA,NA,NA,NA,NA,NA
722,Leptophytum lamellicola,"for flow, under Phyllo.",Coralline crust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,"for flow, under Phyllo",A91474,NA,"low intertidal, on rock",NA,NA,NA,NA,NA,NA
723,Lithothamnion phymatodeum,for flow,Lithothamnion phymatodeum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A91475,NA,"low intertidal, on rock",Yes,NA,NA,NA,NA,NA
724,NA,for flow; messy sequence gave up,Lithothamnion phymatodeum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A91476,NA,"low intertidal, on rock, surge channel",Yes,NA,NA,NA,NA,NA
725,Pseudolithophyllum sp.2whidbeyense,"smooth. no white margin, reproductive",Spongites decipiens,NA,NA,NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Brady's Blowhole, Bamfield",NA,smooth; reproductive; no white margin,A91391,NA,"low intertidal, on rock",Yes,NA,NA,NA,NA,NA
726,Corallina sp. 1 frondescens,for flow,Corallina sp.1 frondescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A91477,NA,"low intertidal, tidepool",Yes,NA,NA,NA,NA,NA
727,Lithophyllum sp. 1,with saccharina sessilis,Coralline crust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,w/ Saccharina sessilis,A91478,NA,mid - low intertidal,NA,NA,NA,NA,NA,NA
728,Bossiella frondifera,"for flow - try rbcL, messy Co1",Bossiella sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,for flow cytometry,A90726,NA,low intertidal,Yes,NA,NA,NA,NA,NA
729,Melobesia sp.2,on phyllospadix,Melobesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,on phyllospadix,A91480,NA,low intertidal,NA,NA,NA,NA,NA,NA
730,NA,"for flow, gave up, messy seq",Corallina vancouveriensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,flow,A91481,NA,"low intertidal, on rock",Yes,NA,NA,NA,NA,NA
731,Melobesia sp.2,for flow,Melobesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,flow,A91482,NA,low intertidal,Yes,NA,NA,NA,NA,NA
732,NA,"with sponge and saccharina sessilis, messy sequence, gave up",Coralline crust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Brady's Blowhole, Bamfield",NA,w/ sponge and Saccharina sessilis,A91483,NA,mid - low intertidal,Yes,NA,NA,NA,NA,NA
